video_id,newspaper,video_text,video_description,video_topic,num_comments,num_offensive_comments,offensive_score,offensive_trigger,type,true_label,pred_label
Hy9q8bYrG6E,corriere_della_sera,Si addormenta in pausa pranzo e viene licenziata: ora l’azienda dovrà pagarle 35 mila euro,"Impiegata, e madre da pochi mesi, si era appisolata durante la pausa pranzo ma era stata scoperta e licenziata dalla ditta dove lavorava da anni, ora il Tribunale di Varese ha stabilito che il provvedimento dell'azienda era stato assolutamente illegittimo e la donna dovrà essere indennizzata con 15 mensilità, circa 35 mila euro, più Tfr e contributi.
L'episodio era avvenuto tre anni fa quando la 35enne, assunta a tempo indeterminato come impiegata amministrativa di una ditta del Varesotto, ad aprile del 2023 aveva timbrato il cartellino per uscire in pausa pranzo intorno alle 13. Dopo nemmeno mezz'ora però aveva deciso di rientrare in azienda e di dedicare gli ultimi 30 minuti di pausa a riposare, per recuperare un po' di sonno arretrato, visto che il bimbo piccolo la faceva dormire poco. La ragazza, che soffriva anche di ansia e attacchi di panico, era entrata nell'infermeria dell'azienda, dove si era stesa su un divanetto e si era addormentata. Solo che al rientro anticipato dal pranzo aveva istintivamente timbrato il cartellino, un gesto che da lì a poco le sarebbe costato il posto di lavoro. Alcuni colleghi l'avevano trovata sul divano dell'infermeria a dormire e purtroppo per lei se ne erano accorti anche i suoi superiori. L'azienda a quel punto aveva avviato un procedimento disciplinare a suo carico e a maggio dello stesso 2023 la neomamma era stata licenziata.",labour,14,6,0.7306,1,silver,1,1
JnLp9NYdT1E,corriere_della_sera,Confermata in appello la condanna a 8 mesi all’ex sottosegretario Delmastro per il caso Cospito,"Dopo oltre due ore di camera di consiglio la Corte d'Appello di Roma ha confermato la condanna a 8 mesi per Andrea Delmastro, l'ex sottosegretario alla Giustizia dimessosi a marzo scorso dopo lo scandalo «Bisteccheria». Era accusato di rivelazione del segreto d'ufficio sul caso dell'anarchico Alfredo Cospito.
«Non condivido la decisione della Corte, ma ne prendo atto. Non ho intenzione di fermarmi qui. Andrò fino in Cassazione, faremo ricorso», ha detto Delmastro ai cronisti lasciando il tribunale. Poi, è andato via senza più rispondere ad alcuna domanda davanti alle telecamere.
L'articolo di Ilaria Sacchettoni continua sul Corriere","crime, law and justice",22,3,0.5667,0,gold,0,1
KKK1ds7GbQ0,corriere_della_sera,Ahmed Atia e l’abbraccio con Davide Cavallo: “Non avrei saputo perdonare come ha fatto lui”,"I mesi in cella a comporre testi rap, a lavorare come «scrivano» per gli altri detenuti, a ripensare a «quella notte» in cui voleva divertirsi nei locali alla moda, e a Davide Cavallo, a come stava, ai suoi guai. Sei mesi a San Vittore culminati con una sentenza che lo riconosce non partecipe dell’accoltellamento — dieci mesi per omissioni di soccorso, a fronte di una richiesta del pm di dieci anni per concorso in tentato omicidio e rapina — preceduta dal momento dell’abbraccio in aula con Davide, il 22enne pestato e accoltellato lo scorso ottobre, e ora, nonostante i danni permanenti riportati, disposto a perdonare il responsabile di un gesto tanto crudele e insensato.
«Ci siamo avvicinati, ci siamo salutati, ci siamo parlati, Davide mi ha guardato e mi ha detto: “Stai attento, prenditi cura della tua vita”». Un breve momento di silenzio e poi aggiunge: «Questa cosa la apprezzo tanto, io non sarei stato in grado di perdonare come sta facendo lui; la mia vita deve ripartire da quell’abbraccio».
Ahmed Atia, 18 anni, e il primo giorno di libertà per un ragazzo della periferia di Monza che si è fatto un po’ più adulto, dopo sei mesi in carcere. Contestazioni cadute in primo grado per il ragazzo egiziano arrivato in Italia nel 2014. L’avvocato Elena Patrucchi, che lo ha difeso, ha sempre creduto nella sua estraneità ai fatti («fin dall’inizio ho sostenuto che le immagini delle telecamere lo collocavano fuori dalla scena dell’aggressione», dice la legale). Di diverso avviso la procura di Milano, che gli ha contestato il concorso con l’amico Alessandro Chiani, che ha materialmente inferto i colpi a Cavallo e altri tre minori. La sentenza, inaspettatamente, ha di fatto scagionato Atia dagli addebiti più gravi e ha punito Chiani ben oltre le conclusioni del pm, con la condanna a 20 anni.","crime, law and justice",5,3,0.6613,0,silver,0,1
LBE5MU3kyT0,corriere_della_sera,Il libro della settimana secondo Vanni Santoni,"«La sicurezza della nazione ungherese» di László Krasznahorkai 

 Guarda il video su Corriere: https://video.corrierefiorentino.corriere.it/il-libro-della-settimana-secondo-vanni-santoni/84b476f3-c913-42d3-be80-1705095e0xlk 

 Dal Salone del libro di Torino, «La sicurezza della nazione ungherese» di László Krasznahorkai (Bompiani), l’ospite d’onore di questa edizione della manifestazione e Premio Nobel per la letteratura","arts, culture, entertainment and media",1,1,0.5,0,silver,0,0
MX3w2QZ_Iqc,corriere_della_sera,"26 ore sotto la pioggia per l’orologio Swatch Royal pop: “Si paga 400 euro, si rivende al triplo”","«Non ho dormito, sono rimasto seduto su una sedia tutta la notte sotto la pioggia. Però sono entrato per primo e sono felice». Francesco, 25 anni, ha gli occhi cerchiati dal sonno ma stringe orgoglioso il suo trofeo: è stato il primo cliente in assoluto a completare l'acquisto, sabato, dopo aver presidiato via Cappello a Verona, poco distante dalla Casa di Giulietta, dalle 7.30 del venerdì mattina. Accanto a lui, sorride Alessia, 27 anni, la cliente numero tre, che ha condiviso la stessa identica maratona sul marciapiede, presidiando la testa della fila da venerdì mattina fino a sabato: «Essendo tra i primi, ho potuto scegliere il colore e ho preso il nero. È un regalo per il mio papà».
Swatch per Audemars Piguet: la ""limited edition"" Royal Pop
Dopotutto, c'è sempre una ragione se si decide di sottoporsi a una prova di resistenza psicofisica di questa portata. E allora lo abbiamo chiesto direttamente a chi ha trascorso la notte all'addiaccio, sfidando il meteo e un autentico Far West urbano. La risposta sta nel cortocircuito perfetto del marketing moderno: il Royal Pop, la nuova collezione limited edition frutto della collaborazione tra Swatch e il colosso dell’alta orologeria Audemars Piguet. Un pocket watch da 400 euro senza cinturino che reinterpreta mostri sacri da oltre cinquantamila euro. Un miraggio di esclusività accessibile che ha scatenato una vera e propria febbre dell'oro.",lifestyle and leisure,48,32,0.8489,1,silver,1,0
MgAcFbS_D5c,corriere_della_sera,"Assegnate le Bandiere Blu 2026, le spiagge migliori d’Italia salgono a 257. Liguria la più premiata","Ancora più Bandiere Blu in Italia: si è appena svolta l’edizione 2026 del riconoscimento internazionale della FEE (Foundation for Environmental Education). Le Bandiere Blu 2026 sono state assegnate alle località di mare e sui laghi, agli approdi turistici e alle spiagge migliori della Penisola nel corso di una cerimonia a Roma. Quest'anno ben 257 località costiere ottengono il vessillo che attesta la trasparenza delle acque di balneazione e la gestione sostenibile del territorio. 11 in più rispetto al 2025: sono 14 le nuove località premiate, contro 3 comuni non confermati, che perdono la bandiera per quest'anno.",environment,0,0,0.0,0,silver,0,0
NkmHsR5MvQM,corriere_della_sera,"Crans-Montana, il calciatore Tahirys Dos Santos riappare con la fidanzata, che lui salvò nel rogo","La giovane promessa del calcio svizzero, Tahirys Dos Santos, si trovava al bar Constellation il primo gennaio del 2026. Era con la sua compagna e alcuni amici. La coppia fu intrappolata nel rogo ma riuscì a sopravvivere alla tragedia che ha causato, ricordiamolo, 41 morti e 115 feriti. Il prezzo che pagarono fu comunque altissimo: gravi ustioni sul 30% del corpo, evidenti ancora oggi sulle braccia, sul busto e sul volto. Quella notte, Dos Santos mostrò anche una buona dose di eroismo: invece di fuggire corse di nuovo nell’incendio per salvare la sua fidanzata, Coline.
Santos gioca nel Metz, Ligue 1 francese. Nei giorni scorsi è riapparso in pubblico, con la sua fidanzata, per la prima volta dall’incidente. Hanno partecipato alla cerimonia dei Trofei Unfp a Parigi, in cui vengono premiati i migliori giocatori e giocatrici del calcio francese della stagione. I due si sono fatti fotografare. Entrambi vestiti di nero, Coline sorridente, braccia scoperte, vistose cicatrici.",sport,6,3,0.6441,0,silver,0,0
NrEDu1agMz4,corriere_della_sera,A Bologna tortellini artigianali a 59 euro al chilo,"«Abbiamo ricevuto commenti in cui criticano il prezzo dei tortellini: “51 euro al kg? Ma siete pazzi?”. Intanto sono 59 euro. E poi: facciamo due conti...». Comincia così un reel di Instagram realizzato da Claudio Ianiri, del pastificio La Sfoglina Bio, inaugurato in autunno, quotatissimo e ora in rampa di lancio a Bologna. Segue rapida lezione: «Noi per fare un chilo di tortellini ci mettiamo due ore, quindi 17 euro lordi (per due) di manodopera, dodici euro di materia prima (solo il Parmigiano lo paghiamo 24 euro al kg), mettiamo 10 euro di costi di gestione e fanno 56 euro. Li vendiamo a 59, e se ci aggiungiamo qualche spesuccia extra, andiamo addirittura a rimetterci». Il reel in questione a ieri aveva già ottenuto 366 mila visualizzazioni e quasi 7 mila cuoricini. I commenti sono di altro tenore, rispetto ai primi citati: «Bravi, la qualità si paga», il senso generale.
Al telefono la voce di Ianiri, che gestisce l’attività, è la stessa del reel dall’accento marcatamente bolognese che già da solo spinge a un’ordinazione istantanea online di tagliatelle e tortellini. La Sfoglina Bio, oltre ad essere l’unico pastificio artigianale di pasta fresca certificato biologico in Emilia-Romagna, è infatti un laboratorio che produce on demand attraverso una piattaforma digitale (ma ha anche punti vendita sul territorio). «Sono arrivate richieste fin da Singapore, ma non siamo ancora pronti, per ora distribuiamo in Italia. Abbiamo inviato tortellini pure a Lampedusa».","economy, business and finance",36,11,0.7745,1,gold,1,0
NxmhNHc7fjs,corriere_della_sera,"Igor Protti, malato di tumore, accompagna la figlia all'altare: la foto commuove i tifosi italiani","C’è un’immagine che, più di molte parole, racconta la forza di Igor Protti. L’ex bomber del Bari, rimasto nel cuore della tifoseria biancorossa, ha accompagnato la figlia Noemi all’altare nel giorno del suo matrimonio. Uno scatto pubblicato sul suo profilo Instagram, diventato in poche ore un piccolo racconto collettivo di affetto, commozione e vicinanza.
Nella foto Protti è accanto alla figlia e al futuro genero. Un momento privato, familiare, ma subito condiviso da centinaia di tifosi e amici, che sotto il post hanno lasciato messaggi di incoraggiamento e stima: «forza della natura», «persona speciale», «grande Igor». Parole semplici, arrivate non solo da Bari ma anche da Livorno e dalle altre piazze che hanno conosciuto il suo calcio e il suo carattere.
Il significato dello scatto va oltre la cerimonia. Da luglio 2025 Protti ha reso pubblica la malattia, un tumore al colon che lo ha costretto ad affrontare interventi, cure e complicazioni. Una prova dura, vissuta con riservatezza ma anche con la volontà di non nascondere il percorso. Per questo l’immagine dell’ex attaccante che arriva all’altare con Noemi ha colpito così tanto: non una scena costruita, ma il gesto essenziale di un padre che vuole esserci.",human interest,16,0,0.0,0,silver,0,0
OxBp0sTnSsE,corriere_della_sera,Osama Mohamed Shallaby: “Così io e mio figlio abbiamo bloccato El Koudri. Paura? Era giusto farlo”,"«Perché l’abbiamo fatto? Ma perché è giusto così. Non è che ci abbiamo pensato più di tanto. Ho visto quello che scappava col coltello in mano e mi è venuto spontaneo dire a mio figlio: “Corri, prendilo, non lasciarlo andare”». Osama Mohamed Shallaby, egiziano, 56 anni, non ci vede nulla di straordinario nel suo gesto. Lui, suo figlio Mohamed Osama di 20, e un altro ragazzo originario del Bangladesh sono i tre cittadini stranieri che sabato pomeriggio hanno rincorso e immobilizzato Salim El Koudri, in fuga dopo aver tentato una strage con l’auto lanciata a folle velocità. In particolare il sangue freddo di suo figlio è stato decisivo per evitare che il primo che è intervenuto per fermare l’attentatore, Luca Signorelli, venisse colpito da una terza coltellata che avrebbe anche potuto ucciderlo.","conflict, war and peace",139,68,0.8668,1,silver,1,1
P5TkXyzJhIo,corriere_della_sera,Attivisti della Flotilla tornano in Italia: i racconti delle “torture fisiche e psicologiche”,"«L’unica cosa a cui è servito il mio passaporto italiano è stata infilarmelo tra la fronte e il cemento per non farmi entrare la terra negli occhi». Martina Comparelli, 33 anni, milanese, attivista climatica e collaboratrice di Fanpage, era a bordo dell’Iridescence, una delle imbarcazioni della Global Sumud Flotilla diretta verso Gaza. Quando racconta le ore successive all’abbordaggio israeliano la voce si spezza più volte. «Ci hanno fatto stare in ginocchio con la testa a terra sotto il sole cocente. Ci facevano ascoltare l’inno israeliano e se alzavamo la testa ce la spingevano di nuovo giù».
Giovedì gli attivisti italiani sono rientrati in patria. I primi ad arrivare sono stati il deputato del M5S Dario Carotenuto e il giornalista del Fatto Quotidiano Alessandro Mantovani, rilasciati già mercoledì sera. Tutti gli altri sono sbarcati tra Roma Fiumicino e Milano Malpensa in tarda serata dopo aver fatto scalo a Istanbul. Ad accoglierli familiari e volontari della Global Sumud Italia visibilmente in ansia.","conflict, war and peace",202,150,0.8904,1,silver,1,1
P9GHDc1G1CY,corriere_della_sera,Il ministro israeliano Ben Gvir deride gli attivisti della Flotilla ammanettati e bendati,"Le immagini arrivano dal porto israeliano di Ashdod. Gli attivisti della Global Sumud Flotilla sono in ginocchio, con le mani legate dietro la schiena, circondati dagli agenti dello Shin Bet. Davanti a loro il ministro della Sicurezza nazionale israeliano Itamar Ben Gvir sventola la bandiera israeliana e li schernisce. «Guardate come sono ridotti ora. Non eroi, sostenitori del terrorismo», dice nel video diffuso sui suoi social.
Tra i fermati ci sono anche 29 italiani. In una nota congiunta Giorgia Meloni e Antonio Tajani hanno definito «inaccettabile» il trattamento riservato da Israele agli attivisti della Flotilla, aggiungendo che l’Italia «pretende le scuse per il totale disprezzo dimostrato nei confronti delle esplicite richieste del governo italiano». La Farnesina ha inoltre annunciato la convocazione dell’ambasciatore israeliano per chiedere «chiarimenti formali» su quanto accaduto.",politics and government,210,149,0.8897,1,silver,1,1
